,hb,year,month,day,hour
6064,7,2020,9,9,16
6065,7,2020,9,9,17
6066,8,2020,9,9,18
6067,8,2020,9,9,19
6068,7,2020,9,9,20
6069,6,2020,9,9,21
6070,7,2020,9,9,22
6071,7,2020,9,9,23
6072,7,2020,9,10,0
6073,7,2020,9,10,1
6074,7,2020,9,10,2
6075,7,2020,9,10,3
6076,8,2020,9,10,4
6077,7,2020,9,10,5
6078,7,2020,9,10,6
6079,8,2020,9,10,7
6080,7,2020,9,10,8
6081,7,2020,9,10,9
6082,7,2020,9,10,10
6083,7,2020,9,10,11
6084,8,2020,9,10,12
6085,7,2020,9,10,13
6086,8,2020,9,10,14
6087,8,2020,9,10,15
6088,7,2020,9,10,16
6089,7,2020,9,10,17
6090,7,2020,9,10,18
6091,7,2020,9,10,19
6092,7,2020,9,10,20
6093,7,2020,9,10,21
6094,7,2020,9,10,22
6095,7,2020,9,10,23
6096,6,2020,9,11,0
6097,7,2020,9,11,1
6098,7,2020,9,11,2
6099,7,2020,9,11,3
6100,7,2020,9,11,4
6101,7,2020,9,11,5
6102,6,2020,9,11,6
6103,7,2020,9,11,7
6104,7,2020,9,11,8
6105,8,2020,9,11,9
6106,7,2020,9,11,10
6107,7,2020,9,11,11
6108,7,2020,9,11,12
6109,8,2020,9,11,13
6110,7,2020,9,11,14
6111,7,2020,9,11,15
6112,7,2020,9,11,16
6113,7,2020,9,11,17
6114,6,2020,9,11,18
6115,7,2020,9,11,19
6116,7,2020,9,11,20
6117,7,2020,9,11,21
6118,7,2020,9,11,22
6119,7,2020,9,11,23
6120,6,2020,9,12,0
6121,8,2020,9,12,1
6122,6,2020,9,12,2
6123,7,2020,9,12,3
6124,7,2020,9,12,4
6125,7,2020,9,12,5
6126,8,2020,9,12,6
6127,7,2020,9,12,7
6128,7,2020,9,12,8
6129,8,2020,9,12,9
6130,7,2020,9,12,10
6131,6,2020,9,12,11
6132,7,2020,9,12,12
6133,7,2020,9,12,13
6134,7,2020,9,12,14
6135,7,2020,9,12,15
6136,7,2020,9,12,16
6137,7,2020,9,12,17
6138,7,2020,9,12,18
6139,7,2020,9,12,19
6140,7,2020,9,12,20
6141,7,2020,9,12,21
6142,7,2020,9,12,22
6143,7,2020,9,12,23
6144,7,2020,9,13,0
6145,7,2020,9,13,1
6146,7,2020,9,13,2
6147,7,2020,9,13,3
6148,6,2020,9,13,4
6149,7,2020,9,13,5
6150,7,2020,9,13,6
6151,6,2020,9,13,7
6152,7,2020,9,13,8
6153,8,2020,9,13,9
6154,7,2020,9,13,10
6155,6,2020,9,13,11
6156,7,2020,9,13,12
6157,7,2020,9,13,13
6158,7,2020,9,13,14
6159,7,2020,9,13,15
6160,7,2020,9,13,16
6161,8,2020,9,13,17
6162,7,2020,9,13,18
6163,7,2020,9,13,19
6164,7,2020,9,13,20
6165,7,2020,9,13,21
6166,7,2020,9,13,22
6167,7,2020,9,13,23
6168,7,2020,9,14,0
6169,7,2020,9,14,1
6170,6,2020,9,14,2
6171,7,2020,9,14,3
6172,6,2020,9,14,4
6173,8,2020,9,14,5
6174,6,2020,9,14,6
6175,7,2020,9,14,7
6176,7,2020,9,14,8
6177,7,2020,9,14,9
6178,7,2020,9,14,10
6179,8,2020,9,14,11
6180,8,2020,9,14,12
6181,7,2020,9,14,13
6182,7,2020,9,14,14
6183,7,2020,9,14,15
6184,7,2020,9,14,16
6185,8,2020,9,14,17
6186,7,2020,9,14,18
6187,8,2020,9,14,19
6188,7,2020,9,14,20
6189,7,2020,9,14,21
6190,7,2020,9,14,22
6191,8,2020,9,14,23
6192,7,2020,9,15,0
6193,7,2020,9,15,1
6194,8,2020,9,15,2
6195,7,2020,9,15,3
6196,8,2020,9,15,4
6197,7,2020,9,15,5
6198,7,2020,9,15,6
6199,7,2020,9,15,7
6200,8,2020,9,15,8
6201,7,2020,9,15,9
6202,7,2020,9,15,10
6203,7,2020,9,15,11
6204,7,2020,9,15,12
6205,8,2020,9,15,13
6206,6,2020,9,15,14
6207,7,2020,9,15,15
6208,8,2020,9,15,16
6209,7,2020,9,15,17
6210,6,2020,9,15,18
6211,7,2020,9,15,19
6212,7,2020,9,15,20
6213,7,2020,9,15,21
6214,7,2020,9,15,22
6215,8,2020,9,15,23
6216,7,2020,9,16,0
6217,7,2020,9,16,1
6218,7,2020,9,16,2
6219,7,2020,9,16,3
6220,7,2020,9,16,4
6221,7,2020,9,16,5
6222,7,2020,9,16,6
6223,7,2020,9,16,7
6224,7,2020,9,16,8
6225,7,2020,9,16,9
6226,7,2020,9,16,10
6227,8,2020,9,16,11
6228,7,2020,9,16,12
6229,7,2020,9,16,13
6230,7,2020,9,16,14
6231,7,2020,9,16,15
6232,7,2020,9,16,16
6233,6,2020,9,16,17
6234,7,2020,9,16,18
6235,6,2020,9,16,19
6236,7,2020,9,16,20
6237,7,2020,9,16,21
6238,7,2020,9,16,22
6239,7,2020,9,16,23
6240,7,2020,9,17,0
6241,7,2020,9,17,1
6242,7,2020,9,17,2
6243,7,2020,9,17,3
6244,7,2020,9,17,4
6245,7,2020,9,17,5
6246,7,2020,9,17,6
6247,8,2020,9,17,7
6248,7,2020,9,17,8
6249,7,2020,9,17,9
6250,7,2020,9,17,10
6251,6,2020,9,17,11
6252,7,2020,9,17,12
6253,8,2020,9,17,13
6254,6,2020,9,17,14
6255,7,2020,9,17,15
6256,7,2020,9,17,16
6257,7,2020,9,17,17
6258,7,2020,9,17,18
6259,7,2020,9,17,19
6260,8,2020,9,17,20
6261,7,2020,9,17,21
6262,7,2020,9,17,22
6263,8,2020,9,17,23
6264,7,2020,9,18,0
6265,7,2020,9,18,1
6266,7,2020,9,18,2
6267,7,2020,9,18,3
6268,7,2020,9,18,4
6269,7,2020,9,18,5
6270,7,2020,9,18,6
6271,7,2020,9,18,7
6272,7,2020,9,18,8
6273,7,2020,9,18,9
6274,7,2020,9,18,10
6275,7,2020,9,18,11
6276,7,2020,9,18,12
6277,7,2020,9,18,13
6278,7,2020,9,18,14
6279,6,2020,9,18,15
6280,8,2020,9,18,16
6281,7,2020,9,18,17
6282,8,2020,9,18,18
6283,8,2020,9,18,19
6284,7,2020,9,18,20
6285,7,2020,9,18,21
6286,8,2020,9,18,22
6287,7,2020,9,18,23
6288,7,2020,9,19,0
6289,7,2020,9,19,1
6290,7,2020,9,19,2
6291,6,2020,9,19,3
6292,7,2020,9,19,4
6293,7,2020,9,19,5
6294,7,2020,9,19,6
6295,7,2020,9,19,7
6296,7,2020,9,19,8
6297,7,2020,9,19,9
6298,8,2020,9,19,10
6299,7,2020,9,19,11
6300,7,2020,9,19,12
6301,7,2020,9,19,13
6302,6,2020,9,19,14
6303,7,2020,9,19,15
6304,7,2020,9,19,16
6305,6,2020,9,19,17
6306,7,2020,9,19,18
6307,8,2020,9,19,19
6308,7,2020,9,19,20
6309,7,2020,9,19,21
6310,7,2020,9,19,22
6311,7,2020,9,19,23
6312,7,2020,9,20,0
6313,8,2020,9,20,1
6314,7,2020,9,20,2
6315,7,2020,9,20,3
6316,7,2020,9,20,4
6317,8,2020,9,20,5
6318,6,2020,9,20,6
6319,8,2020,9,20,7
6320,7,2020,9,20,8
6321,7,2020,9,20,9
6322,7,2020,9,20,10
6323,7,2020,9,20,11
6324,7,2020,9,20,12
6325,7,2020,9,20,13
6326,6,2020,9,20,14
6327,7,2020,9,20,15
6328,8,2020,9,20,16
6329,7,2020,9,20,17
6330,7,2020,9,20,18
6331,7,2020,9,20,19
6332,7,2020,9,20,20
6333,7,2020,9,20,21
6334,7,2020,9,20,22
6335,6,2020,9,20,23
6336,7,2020,9,21,0
6337,7,2020,9,21,1
6338,7,2020,9,21,2
6339,7,2020,9,21,3
6340,7,2020,9,21,4
6341,7,2020,9,21,5
6342,7,2020,9,21,6
6343,8,2020,9,21,7
6344,7,2020,9,21,8
6345,7,2020,9,21,9
6346,7,2020,9,21,10
6347,7,2020,9,21,11
6348,7,2020,9,21,12
6349,7,2020,9,21,13
6350,6,2020,9,21,14
6351,7,2020,9,21,15
6352,7,2020,9,21,16
6353,7,2020,9,21,17
6354,7,2020,9,21,18
6355,7,2020,9,21,19
6356,8,2020,9,21,20
6357,7,2020,9,21,21
6358,7,2020,9,21,22
6359,7,2020,9,21,23
6360,7,2020,9,22,0
6361,7,2020,9,22,1
6362,7,2020,9,22,2
6363,7,2020,9,22,3
6364,7,2020,9,22,4
6365,7,2020,9,22,5
6366,6,2020,9,22,6
6367,7,2020,9,22,7
6368,7,2020,9,22,8
6369,7,2020,9,22,9
6370,7,2020,9,22,10
6371,7,2020,9,22,11
6372,7,2020,9,22,12
6373,7,2020,9,22,13
6374,6,2020,9,22,14
6375,7,2020,9,22,15
6376,8,2020,9,22,16
6377,7,2020,9,22,17
6378,7,2020,9,22,18
6379,7,2020,9,22,19
6380,7,2020,9,22,20
6381,7,2020,9,22,21
6382,6,2020,9,22,22
6383,7,2020,9,22,23
6384,7,2020,9,23,0
6385,7,2020,9,23,1
6386,6,2020,9,23,2
6387,6,2020,9,23,3
6388,7,2020,9,23,4
6389,7,2020,9,23,5
6390,7,2020,9,23,6
6391,6,2020,9,23,7
6392,7,2020,9,23,8
6393,8,2020,9,23,9
6394,7,2020,9,23,10
6395,7,2020,9,23,11
6396,6,2020,9,23,12
6397,7,2020,9,23,13
6398,7,2020,9,23,14
6399,7,2020,9,23,15
6400,7,2020,9,23,16
6401,7,2020,9,23,17
6402,7,2020,9,23,18
6403,7,2020,9,23,19
6404,7,2020,9,23,20
6405,7,2020,9,23,21
6406,7,2020,9,23,22
6407,7,2020,9,23,23
6408,8,2020,9,24,0
6409,6,2020,9,24,1
6410,7,2020,9,24,2
6411,7,2020,9,24,3
6412,8,2020,9,24,4
6413,7,2020,9,24,5
6414,7,2020,9,24,6
6415,7,2020,9,24,7
6416,6,2020,9,24,8
6417,7,2020,9,24,9
6418,7,2020,9,24,10
6419,7,2020,9,24,11
6420,7,2020,9,24,12
6421,7,2020,9,24,13
6422,8,2020,9,24,14
6423,8,2020,9,24,15
6424,8,2020,9,24,16
6425,8,2020,9,24,17
6426,7,2020,9,24,18
6427,7,2020,9,24,19
6428,7,2020,9,24,20
6429,8,2020,9,24,21
6430,7,2020,9,24,22
6431,7,2020,9,24,23
6432,8,2020,9,25,0
6433,7,2020,9,25,1
6434,8,2020,9,25,2
6435,7,2020,9,25,3
6436,8,2020,9,25,4
6437,7,2020,9,25,5
6438,7,2020,9,25,6
6439,7,2020,9,25,7
6440,7,2020,9,25,8
6441,8,2020,9,25,9
6442,7,2020,9,25,10
6443,7,2020,9,25,11
6444,7,2020,9,25,12
6445,7,2020,9,25,13
6446,7,2020,9,25,14
6447,7,2020,9,25,15
6448,7,2020,9,25,16
6449,7,2020,9,25,17
6450,7,2020,9,25,18
6451,8,2020,9,25,19
6452,7,2020,9,25,20
6453,7,2020,9,25,21
6454,7,2020,9,25,22
6455,7,2020,9,25,23
6456,7,2020,9,26,0
6457,7,2020,9,26,1
6458,7,2020,9,26,2
6459,7,2020,9,26,3
6460,7,2020,9,26,4
6461,6,2020,9,26,5
6462,7,2020,9,26,6
6463,8,2020,9,26,7
6464,7,2020,9,26,8
6465,7,2020,9,26,9
6466,7,2020,9,26,10
6467,7,2020,9,26,11
6468,7,2020,9,26,12
6469,7,2020,9,26,13
6470,7,2020,9,26,14
6471,7,2020,9,26,15
6472,7,2020,9,26,16
6473,7,2020,9,26,17
6474,7,2020,9,26,18
6475,7,2020,9,26,19
6476,7,2020,9,26,20
6477,7,2020,9,26,21
6478,7,2020,9,26,22
6479,7,2020,9,26,23
6480,7,2020,9,27,0
6481,7,2020,9,27,1
6482,6,2020,9,27,2
6483,8,2020,9,27,3
6484,7,2020,9,27,4
6485,7,2020,9,27,5
6486,7,2020,9,27,6
6487,7,2020,9,27,7
6488,7,2020,9,27,8
6489,7,2020,9,27,9
6490,7,2020,9,27,10
6491,7,2020,9,27,11
6492,7,2020,9,27,12
6493,8,2020,9,27,13
6494,7,2020,9,27,14
6495,6,2020,9,27,15
6496,8,2020,9,27,16
6497,7,2020,9,27,17
6498,7,2020,9,27,18
6499,8,2020,9,27,19
6500,7,2020,9,27,20
6501,7,2020,9,27,21
6502,7,2020,9,27,22
6503,7,2020,9,27,23
6504,7,2020,9,28,0
6505,7,2020,9,28,1
6506,7,2020,9,28,2
6507,7,2020,9,28,3
6508,7,2020,9,28,4
6509,7,2020,9,28,5
6510,8,2020,9,28,6
6511,7,2020,9,28,7
6512,7,2020,9,28,8
6513,7,2020,9,28,9
6514,8,2020,9,28,10
6515,8,2020,9,28,11
6516,8,2020,9,28,12
6517,7,2020,9,28,13
6518,7,2020,9,28,14
6519,6,2020,9,28,15
6520,7,2020,9,28,16
6521,8,2020,9,28,17
6522,7,2020,9,28,18
6523,7,2020,9,28,19
6524,7,2020,9,28,20
6525,7,2020,9,28,21
6526,7,2020,9,28,22
6527,6,2020,9,28,23
6528,7,2020,9,29,0
6529,7,2020,9,29,1
6530,7,2020,9,29,2
6531,7,2020,9,29,3
6532,8,2020,9,29,4
6533,7,2020,9,29,5
6534,7,2020,9,29,6
6535,6,2020,9,29,7
6536,6,2020,9,29,8
6537,7,2020,9,29,9
6538,7,2020,9,29,10
6539,7,2020,9,29,11
6540,7,2020,9,29,12
6541,7,2020,9,29,13
6542,8,2020,9,29,14
6543,7,2020,9,29,15
6544,7,2020,9,29,16
6545,7,2020,9,29,17
6546,6,2020,9,29,18
6547,7,2020,9,29,19
6548,7,2020,9,29,20
6549,7,2020,9,29,21
6550,8,2020,9,29,22
6551,8,2020,9,29,23
6552,7,2020,9,30,0
6553,7,2020,9,30,1
6554,7,2020,9,30,2
6555,7,2020,9,30,3
6556,8,2020,9,30,4
6557,7,2020,9,30,5
6558,7,2020,9,30,6
6559,8,2020,9,30,7
6560,7,2020,9,30,8
6561,7,2020,9,30,9
6562,8,2020,9,30,10
6563,8,2020,9,30,11
6564,6,2020,9,30,12
6565,7,2020,9,30,13
6566,7,2020,9,30,14
6567,7,2020,9,30,15
6568,7,2020,9,30,16
6569,8,2020,9,30,17
6570,7,2020,9,30,18
6571,7,2020,9,30,19
6572,8,2020,9,30,20
6573,7,2020,9,30,21
6574,7,2020,9,30,22
6575,6,2020,9,30,23
6576,7,2020,10,1,0
6577,8,2020,10,1,1
6578,7,2020,10,1,2
6579,7,2020,10,1,3
6580,8,2020,10,1,4
6581,7,2020,10,1,5
6582,7,2020,10,1,6
6583,6,2020,10,1,7
6584,7,2020,10,1,8
6585,7,2020,10,1,9
6586,7,2020,10,1,10
6587,8,2020,10,1,11
6588,7,2020,10,1,12
6589,7,2020,10,1,13
6590,7,2020,10,1,14
6591,7,2020,10,1,15
6592,7,2020,10,1,16
6593,7,2020,10,1,17
6594,7,2020,10,1,18
6595,7,2020,10,1,19
6596,8,2020,10,1,20
6597,7,2020,10,1,21
6598,7,2020,10,1,22
6599,6,2020,10,1,23
6600,7,2020,10,2,0
6601,7,2020,10,2,1
6602,7,2020,10,2,2
6603,7,2020,10,2,3
6604,7,2020,10,2,4
6605,7,2020,10,2,5
6606,7,2020,10,2,6
6607,7,2020,10,2,7
6608,6,2020,10,2,8
6609,8,2020,10,2,9
6610,7,2020,10,2,10
6611,8,2020,10,2,11
6612,7,2020,10,2,12
6613,7,2020,10,2,13
6614,7,2020,10,2,14
6615,7,2020,10,2,15
6616,7,2020,10,2,16
6617,7,2020,10,2,17
6618,7,2020,10,2,18
6619,7,2020,10,2,19
6620,8,2020,10,2,20
6621,8,2020,10,2,21
6622,6,2020,10,2,22
6623,8,2020,10,2,23
6624,7,2020,10,3,0
6625,7,2020,10,3,1
6626,7,2020,10,3,2
6627,7,2020,10,3,3
6628,6,2020,10,3,4
6629,7,2020,10,3,5
6630,7,2020,10,3,6
6631,7,2020,10,3,7
6632,7,2020,10,3,8
6633,8,2020,10,3,9
6634,7,2020,10,3,10
6635,7,2020,10,3,11
6636,6,2020,10,3,12
6637,8,2020,10,3,13
6638,7,2020,10,3,14
6639,7,2020,10,3,15
6640,7,2020,10,3,16
6641,7,2020,10,3,17
6642,6,2020,10,3,18
6643,7,2020,10,3,19
6644,8,2020,10,3,20
6645,7,2020,10,3,21
6646,7,2020,10,3,22
6647,7,2020,10,3,23
6648,8,2020,10,4,0
6649,7,2020,10,4,1
6650,7,2020,10,4,2
6651,6,2020,10,4,3
6652,7,2020,10,4,4
6653,7,2020,10,4,5
6654,6,2020,10,4,6
6655,7,2020,10,4,7
6656,7,2020,10,4,8
6657,7,2020,10,4,9
6658,7,2020,10,4,10
6659,7,2020,10,4,11
6660,7,2020,10,4,12
6661,7,2020,10,4,13
6662,7,2020,10,4,14
6663,7,2020,10,4,15
6664,7,2020,10,4,16
6665,7,2020,10,4,17
6666,7,2020,10,4,18
6667,7,2020,10,4,19
6668,7,2020,10,4,20
6669,8,2020,10,4,21
6670,7,2020,10,4,22
6671,7,2020,10,4,23
6672,7,2020,10,5,0
6673,8,2020,10,5,1
6674,7,2020,10,5,2
6675,8,2020,10,5,3
6676,7,2020,10,5,4
6677,6,2020,10,5,5
6678,7,2020,10,5,6
6679,7,2020,10,5,7
6680,7,2020,10,5,8
6681,7,2020,10,5,9
6682,6,2020,10,5,10
6683,7,2020,10,5,11
6684,7,2020,10,5,12
6685,7,2020,10,5,13
6686,7,2020,10,5,14
6687,6,2020,10,5,15
6688,7,2020,10,5,16
6689,7,2020,10,5,17
6690,6,2020,10,5,18
6691,7,2020,10,5,19
6692,6,2020,10,5,20
6693,6,2020,10,5,21
6694,7,2020,10,5,22
6695,7,2020,10,5,23
6696,7,2020,10,6,0
6697,7,2020,10,6,1
6698,7,2020,10,6,2
6699,7,2020,10,6,3
6700,8,2020,10,6,4
6701,7,2020,10,6,5
6702,7,2020,10,6,6
6703,7,2020,10,6,7
6704,7,2020,10,6,8
6705,6,2020,10,6,9
6706,8,2020,10,6,10
6707,7,2020,10,6,11
6708,7,2020,10,6,12
6709,7,2020,10,6,13
6710,8,2020,10,6,14
6711,8,2020,10,6,15
6712,7,2020,10,6,16
6713,7,2020,10,6,17
6714,7,2020,10,6,18
6715,7,2020,10,6,19
6716,6,2020,10,6,20
6717,7,2020,10,6,21
6718,6,2020,10,6,22
6719,8,2020,10,6,23
6720,7,2020,10,7,0
6721,7,2020,10,7,1
6722,7,2020,10,7,2
6723,7,2020,10,7,3
6724,7,2020,10,7,4
6725,6,2020,10,7,5
6726,8,2020,10,7,6
6727,7,2020,10,7,7
6728,6,2020,10,7,8
6729,7,2020,10,7,9
6730,8,2020,10,7,10
6731,7,2020,10,7,11
6732,8,2020,10,7,12
6733,6,2020,10,7,13
6734,7,2020,10,7,14
6735,6,2020,10,7,15
6736,7,2020,10,7,16
6737,6,2020,10,7,17
6738,6,2020,10,7,18
6739,7,2020,10,7,19
6740,7,2020,10,7,20
6741,6,2020,10,7,21
6742,6,2020,10,7,22
6743,7,2020,10,7,23
6744,7,2020,10,8,0
6745,8,2020,10,8,1
6746,7,2020,10,8,2
6747,7,2020,10,8,3
6748,7,2020,10,8,4
6749,7,2020,10,8,5
6750,7,2020,10,8,6
6751,7,2020,10,8,7
6752,8,2020,10,8,8
6753,7,2020,10,8,9
6754,7,2020,10,8,10
6755,6,2020,10,8,11
6756,7,2020,10,8,12
6757,7,2020,10,8,13
6758,6,2020,10,8,14
6759,7,2020,10,8,15
6760,7,2020,10,8,16
6761,7,2020,10,8,17
6762,7,2020,10,8,18
6763,8,2020,10,8,19
6764,8,2020,10,8,20
6765,7,2020,10,8,21
6766,7,2020,10,8,22
6767,7,2020,10,8,23
6768,7,2020,10,9,0
6769,7,2020,10,9,1
6770,7,2020,10,9,2
6771,7,2020,10,9,3
6772,8,2020,10,9,4
6773,8,2020,10,9,5
6774,8,2020,10,9,6
6775,7,2020,10,9,7
6776,8,2020,10,9,8
6777,7,2020,10,9,9
6778,7,2020,10,9,10
6779,7,2020,10,9,11
6780,7,2020,10,9,12
6781,7,2020,10,9,13
6782,7,2020,10,9,14
6783,7,2020,10,9,15
6784,8,2020,10,9,16
6785,8,2020,10,9,17
6786,7,2020,10,9,18
6787,8,2020,10,9,19
6788,7,2020,10,9,20
6789,6,2020,10,9,21
6790,7,2020,10,9,22
6791,7,2020,10,9,23
6792,7,2020,10,10,0
6793,7,2020,10,10,1
6794,7,2020,10,10,2
6795,8,2020,10,10,3
6796,7,2020,10,10,4
6797,7,2020,10,10,5
6798,8,2020,10,10,6
6799,7,2020,10,10,7
6800,7,2020,10,10,8
6801,7,2020,10,10,9
6802,7,2020,10,10,10
6803,8,2020,10,10,11
6804,7,2020,10,10,12
6805,7,2020,10,10,13
6806,7,2020,10,10,14
6807,7,2020,10,10,15
6808,7,2020,10,10,16
6809,7,2020,10,10,17
6810,7,2020,10,10,18
6811,6,2020,10,10,19
6812,7,2020,10,10,20
6813,7,2020,10,10,21
6814,7,2020,10,10,22
6815,7,2020,10,10,23
6816,7,2020,10,11,0
6817,7,2020,10,11,1
6818,7,2020,10,11,2
6819,7,2020,10,11,3
6820,7,2020,10,11,4
6821,7,2020,10,11,5
6822,8,2020,10,11,6
6823,7,2020,10,11,7
6824,7,2020,10,11,8
6825,7,2020,10,11,9
6826,6,2020,10,11,10
6827,6,2020,10,11,11
6828,6,2020,10,11,12
6829,7,2020,10,11,13
6830,6,2020,10,11,14
6831,6,2020,10,11,15
6832,7,2020,10,11,16
6833,7,2020,10,11,17
6834,7,2020,10,11,18
6835,8,2020,10,11,19
6836,8,2020,10,11,20
6837,7,2020,10,11,21
6838,7,2020,10,11,22
6839,8,2020,10,11,23
6840,7,2020,10,12,0
6841,7,2020,10,12,1
6842,7,2020,10,12,2
6843,7,2020,10,12,3
6844,7,2020,10,12,4
6845,6,2020,10,12,5
6846,7,2020,10,12,6
6847,7,2020,10,12,7
6848,7,2020,10,12,8
6849,7,2020,10,12,9
6850,7,2020,10,12,10
6851,7,2020,10,12,11
6852,7,2020,10,12,12
6853,7,2020,10,12,13
6854,7,2020,10,12,14
6855,7,2020,10,12,15
6856,7,2020,10,12,16
6857,6,2020,10,12,17
6858,8,2020,10,12,18
6859,7,2020,10,12,19
6860,7,2020,10,12,20
6861,7,2020,10,12,21
6862,7,2020,10,12,22
6863,7,2020,10,12,23
6864,6,2020,10,13,0
6865,7,2020,10,13,1
6866,8,2020,10,13,2
6867,7,2020,10,13,3
6868,7,2020,10,13,4
6869,7,2020,10,13,5
6870,8,2020,10,13,6
6871,7,2020,10,13,7
6872,7,2020,10,13,8
6873,7,2020,10,13,9
6874,7,2020,10,13,10
6875,7,2020,10,13,11
6876,7,2020,10,13,12
6877,7,2020,10,13,13
6878,7,2020,10,13,14
6879,7,2020,10,13,15
6880,8,2020,10,13,16
6881,8,2020,10,13,17
6882,6,2020,10,13,18
6883,7,2020,10,13,19
6884,7,2020,10,13,20
6885,8,2020,10,13,21
6886,7,2020,10,13,22
6887,6,2020,10,13,23
6888,7,2020,10,14,0
6889,7,2020,10,14,1
6890,7,2020,10,14,2
6891,8,2020,10,14,3
6892,6,2020,10,14,4
6893,8,2020,10,14,5
6894,7,2020,10,14,6
6895,7,2020,10,14,7
6896,8,2020,10,14,8
6897,7,2020,10,14,9
6898,7,2020,10,14,10
6899,7,2020,10,14,11
6900,7,2020,10,14,12
6901,7,2020,10,14,13
6902,7,2020,10,14,14
6903,8,2020,10,14,15
6904,7,2020,10,14,16
6905,7,2020,10,14,17
6906,7,2020,10,14,18
6907,7,2020,10,14,19
6908,7,2020,10,14,20
6909,6,2020,10,14,21
6910,7,2020,10,14,22
6911,8,2020,10,14,23
6912,7,2020,10,15,0
6913,7,2020,10,15,1
6914,7,2020,10,15,2
6915,7,2020,10,15,3
6916,7,2020,10,15,4
6917,7,2020,10,15,5
6918,7,2020,10,15,6
6919,7,2020,10,15,7
6920,7,2020,10,15,8
6921,6,2020,10,15,9
6922,7,2020,10,15,10
6923,8,2020,10,15,11
6924,7,2020,10,15,12
6925,7,2020,10,15,13
6926,7,2020,10,15,14
6927,7,2020,10,15,15
6928,7,2020,10,15,16
6929,7,2020,10,15,17
6930,8,2020,10,15,18
6931,7,2020,10,15,19
6932,7,2020,10,15,20
6933,7,2020,10,15,21
6934,7,2020,10,15,22
6935,7,2020,10,15,23
6936,8,2020,10,16,0
6937,7,2020,10,16,1
6938,8,2020,10,16,2
6939,7,2020,10,16,3
6940,6,2020,10,16,4
6941,6,2020,10,16,5
6942,7,2020,10,16,6
6943,7,2020,10,16,7
6944,7,2020,10,16,8
6945,7,2020,10,16,9
6946,7,2020,10,16,10
6947,7,2020,10,16,11
6948,7,2020,10,16,12
6949,7,2020,10,16,13
6950,7,2020,10,16,14
6951,8,2020,10,16,15
6952,7,2020,10,16,16
6953,7,2020,10,16,17
6954,7,2020,10,16,18
6955,6,2020,10,16,19
6956,7,2020,10,16,20
6957,7,2020,10,16,21
6958,7,2020,10,16,22
6959,7,2020,10,16,23
6960,8,2020,10,17,0
6961,7,2020,10,17,1
6962,7,2020,10,17,2
6963,7,2020,10,17,3
6964,7,2020,10,17,4
6965,7,2020,10,17,5
6966,7,2020,10,17,6
6967,7,2020,10,17,7
6968,7,2020,10,17,8
6969,7,2020,10,17,9
6970,8,2020,10,17,10
6971,6,2020,10,17,11
6972,7,2020,10,17,12
6973,7,2020,10,17,13
6974,7,2020,10,17,14
6975,7,2020,10,17,15
6976,7,2020,10,17,16
6977,7,2020,10,17,17
6978,7,2020,10,17,18
6979,7,2020,10,17,19
6980,7,2020,10,17,20
6981,7,2020,10,17,21
6982,7,2020,10,17,22
6983,6,2020,10,17,23
6984,8,2020,10,18,0
6985,7,2020,10,18,1
6986,6,2020,10,18,2
6987,6,2020,10,18,3
6988,7,2020,10,18,4
6989,7,2020,10,18,5
6990,7,2020,10,18,6
6991,7,2020,10,18,7
6992,7,2020,10,18,8
6993,7,2020,10,18,9
6994,7,2020,10,18,10
6995,8,2020,10,18,11
6996,7,2020,10,18,12
6997,7,2020,10,18,13
6998,7,2020,10,18,14
6999,6,2020,10,18,15
7000,7,2020,10,18,16
7001,7,2020,10,18,17
7002,7,2020,10,18,18
7003,7,2020,10,18,19
7004,7,2020,10,18,20
7005,7,2020,10,18,21
7006,7,2020,10,18,22
7007,7,2020,10,18,23
7008,7,2020,10,19,0
7009,7,2020,10,19,1
7010,7,2020,10,19,2
7011,7,2020,10,19,3
7012,7,2020,10,19,4
7013,7,2020,10,19,5
7014,8,2020,10,19,6
7015,8,2020,10,19,7
7016,7,2020,10,19,8
7017,7,2020,10,19,9
7018,7,2020,10,19,10
7019,8,2020,10,19,11
7020,7,2020,10,19,12
7021,8,2020,10,19,13
7022,7,2020,10,19,14
7023,7,2020,10,19,15
7024,7,2020,10,19,16
7025,7,2020,10,19,17
7026,7,2020,10,19,18
7027,7,2020,10,19,19
7028,7,2020,10,19,20
7029,8,2020,10,19,21
7030,7,2020,10,19,22
7031,7,2020,10,19,23
7032,7,2020,10,20,0
7033,7,2020,10,20,1
7034,7,2020,10,20,2
7035,7,2020,10,20,3
7036,7,2020,10,20,4
7037,7,2020,10,20,5
7038,7,2020,10,20,6
7039,8,2020,10,20,7
7040,7,2020,10,20,8
7041,7,2020,10,20,9
7042,7,2020,10,20,10
7043,6,2020,10,20,11
7044,6,2020,10,20,12
7045,6,2020,10,20,13
7046,8,2020,10,20,14
7047,7,2020,10,20,15
7048,7,2020,10,20,16
7049,7,2020,10,20,17
7050,7,2020,10,20,18
7051,7,2020,10,20,19
7052,7,2020,10,20,20
7053,7,2020,10,20,21
7054,7,2020,10,20,22
7055,6,2020,10,20,23
7056,7,2020,10,21,0
7057,7,2020,10,21,1
7058,7,2020,10,21,2
7059,7,2020,10,21,3
7060,7,2020,10,21,4
7061,8,2020,10,21,5
7062,7,2020,10,21,6
