,Hb,Date,Dates,Time
4540,4.0,2020-07-08 04:00:00,2020-07-08,04:00:00
4541,2.0,2020-07-08 05:00:00,2020-07-08,05:00:00
4542,1.0,2020-07-08 06:00:00,2020-07-08,06:00:00
4543,3.0,2020-07-08 07:00:00,2020-07-08,07:00:00
4544,6.0,2020-07-08 08:00:00,2020-07-08,08:00:00
4545,4.0,2020-07-08 09:00:00,2020-07-08,09:00:00
4546,4.0,2020-07-08 10:00:00,2020-07-08,10:00:00
4547,4.0,2020-07-08 11:00:00,2020-07-08,11:00:00
4548,3.0,2020-07-08 12:00:00,2020-07-08,12:00:00
4549,2.0,2020-07-08 13:00:00,2020-07-08,13:00:00
4550,2.0,2020-07-08 14:00:00,2020-07-08,14:00:00
4551,2.0,2020-07-08 15:00:00,2020-07-08,15:00:00
4552,2.0,2020-07-08 16:00:00,2020-07-08,16:00:00
4553,4.0,2020-07-08 17:00:00,2020-07-08,17:00:00
4554,4.0,2020-07-08 18:00:00,2020-07-08,18:00:00
4555,3.0,2020-07-08 19:00:00,2020-07-08,19:00:00
4556,3.0,2020-07-08 20:00:00,2020-07-08,20:00:00
4557,3.0,2020-07-08 21:00:00,2020-07-08,21:00:00
4558,9.0,2020-07-08 22:00:00,2020-07-08,22:00:00
4559,6.0,2020-07-08 23:00:00,2020-07-08,23:00:00
4560,5.0,2020-07-09 00:00:00,2020-07-09,00:00:00
4561,2.0,2020-07-09 01:00:00,2020-07-09,01:00:00
4562,2.0,2020-07-09 02:00:00,2020-07-09,02:00:00
4563,7.0,2020-07-09 03:00:00,2020-07-09,03:00:00
4564,1.0,2020-07-09 04:00:00,2020-07-09,04:00:00
4565,5.0,2020-07-09 05:00:00,2020-07-09,05:00:00
4566,6.0,2020-07-09 06:00:00,2020-07-09,06:00:00
4567,4.0,2020-07-09 07:00:00,2020-07-09,07:00:00
4568,3.0,2020-07-09 08:00:00,2020-07-09,08:00:00
4569,4.0,2020-07-09 09:00:00,2020-07-09,09:00:00
4570,5.0,2020-07-09 10:00:00,2020-07-09,10:00:00
4571,2.0,2020-07-09 11:00:00,2020-07-09,11:00:00
4572,2.0,2020-07-09 12:00:00,2020-07-09,12:00:00
4573,3.0,2020-07-09 13:00:00,2020-07-09,13:00:00
4574,1.0,2020-07-09 14:00:00,2020-07-09,14:00:00
4575,2.0,2020-07-09 15:00:00,2020-07-09,15:00:00
4576,1.0,2020-07-09 16:00:00,2020-07-09,16:00:00
4577,3.0,2020-07-09 17:00:00,2020-07-09,17:00:00
4578,3.0,2020-07-09 18:00:00,2020-07-09,18:00:00
4579,4.0,2020-07-09 19:00:00,2020-07-09,19:00:00
4580,3.0,2020-07-09 20:00:00,2020-07-09,20:00:00
4581,1.0,2020-07-09 21:00:00,2020-07-09,21:00:00
4582,8.0,2020-07-09 22:00:00,2020-07-09,22:00:00
4583,6.0,2020-07-09 23:00:00,2020-07-09,23:00:00
4584,3.0,2020-07-10 00:00:00,2020-07-10,00:00:00
4585,4.0,2020-07-10 01:00:00,2020-07-10,01:00:00
4586,5.0,2020-07-10 02:00:00,2020-07-10,02:00:00
4587,4.0,2020-07-10 03:00:00,2020-07-10,03:00:00
4588,0.0,2020-07-10 04:00:00,2020-07-10,04:00:00
4589,1.0,2020-07-10 05:00:00,2020-07-10,05:00:00
4590,3.0,2020-07-10 06:00:00,2020-07-10,06:00:00
4591,3.0,2020-07-10 07:00:00,2020-07-10,07:00:00
4592,7.0,2020-07-10 08:00:00,2020-07-10,08:00:00
4593,2.0,2020-07-10 09:00:00,2020-07-10,09:00:00
4594,5.0,2020-07-10 10:00:00,2020-07-10,10:00:00
4595,2.0,2020-07-10 11:00:00,2020-07-10,11:00:00
4596,5.0,2020-07-10 12:00:00,2020-07-10,12:00:00
4597,2.0,2020-07-10 13:00:00,2020-07-10,13:00:00
4598,0.0,2020-07-10 14:00:00,2020-07-10,14:00:00
4599,2.0,2020-07-10 15:00:00,2020-07-10,15:00:00
4600,2.0,2020-07-10 16:00:00,2020-07-10,16:00:00
4601,4.0,2020-07-10 17:00:00,2020-07-10,17:00:00
4602,1.0,2020-07-10 18:00:00,2020-07-10,18:00:00
4603,3.0,2020-07-10 19:00:00,2020-07-10,19:00:00
4604,3.0,2020-07-10 20:00:00,2020-07-10,20:00:00
4605,1.0,2020-07-10 21:00:00,2020-07-10,21:00:00
4606,0.0,2020-07-10 22:00:00,2020-07-10,22:00:00
4607,4.0,2020-07-10 23:00:00,2020-07-10,23:00:00
4608,8.0,2020-07-11 00:00:00,2020-07-11,00:00:00
4609,0.0,2020-07-11 01:00:00,2020-07-11,01:00:00
4610,0.0,2020-07-11 02:00:00,2020-07-11,02:00:00
4611,3.0,2020-07-11 03:00:00,2020-07-11,03:00:00
4612,2.0,2020-07-11 04:00:00,2020-07-11,04:00:00
4613,5.0,2020-07-11 05:00:00,2020-07-11,05:00:00
4614,1.0,2020-07-11 06:00:00,2020-07-11,06:00:00
4615,4.0,2020-07-11 07:00:00,2020-07-11,07:00:00
4616,4.0,2020-07-11 08:00:00,2020-07-11,08:00:00
4617,0.0,2020-07-11 09:00:00,2020-07-11,09:00:00
4618,3.0,2020-07-11 10:00:00,2020-07-11,10:00:00
4619,3.0,2020-07-11 11:00:00,2020-07-11,11:00:00
4620,2.0,2020-07-11 12:00:00,2020-07-11,12:00:00
4621,1.0,2020-07-11 13:00:00,2020-07-11,13:00:00
4622,3.0,2020-07-11 14:00:00,2020-07-11,14:00:00
4623,1.0,2020-07-11 15:00:00,2020-07-11,15:00:00
4624,4.0,2020-07-11 16:00:00,2020-07-11,16:00:00
4625,4.0,2020-07-11 17:00:00,2020-07-11,17:00:00
4626,4.0,2020-07-11 18:00:00,2020-07-11,18:00:00
4627,1.0,2020-07-11 19:00:00,2020-07-11,19:00:00
4628,3.0,2020-07-11 20:00:00,2020-07-11,20:00:00
4629,1.0,2020-07-11 21:00:00,2020-07-11,21:00:00
4630,5.0,2020-07-11 22:00:00,2020-07-11,22:00:00
4631,2.0,2020-07-11 23:00:00,2020-07-11,23:00:00
4632,4.0,2020-07-12 00:00:00,2020-07-12,00:00:00
4633,4.0,2020-07-12 01:00:00,2020-07-12,01:00:00
4634,3.0,2020-07-12 02:00:00,2020-07-12,02:00:00
4635,3.0,2020-07-12 03:00:00,2020-07-12,03:00:00
4636,3.0,2020-07-12 04:00:00,2020-07-12,04:00:00
4637,7.0,2020-07-12 05:00:00,2020-07-12,05:00:00
4638,2.0,2020-07-12 06:00:00,2020-07-12,06:00:00
4639,2.0,2020-07-12 07:00:00,2020-07-12,07:00:00
4640,3.0,2020-07-12 08:00:00,2020-07-12,08:00:00
4641,5.0,2020-07-12 09:00:00,2020-07-12,09:00:00
4642,6.0,2020-07-12 10:00:00,2020-07-12,10:00:00
4643,2.0,2020-07-12 11:00:00,2020-07-12,11:00:00
4644,2.0,2020-07-12 12:00:00,2020-07-12,12:00:00
4645,1.0,2020-07-12 13:00:00,2020-07-12,13:00:00
4646,7.0,2020-07-12 14:00:00,2020-07-12,14:00:00
4647,3.0,2020-07-12 15:00:00,2020-07-12,15:00:00
4648,1.0,2020-07-12 16:00:00,2020-07-12,16:00:00
4649,2.0,2020-07-12 17:00:00,2020-07-12,17:00:00
4650,3.0,2020-07-12 18:00:00,2020-07-12,18:00:00
4651,3.0,2020-07-12 19:00:00,2020-07-12,19:00:00
4652,5.0,2020-07-12 20:00:00,2020-07-12,20:00:00
4653,2.0,2020-07-12 21:00:00,2020-07-12,21:00:00
4654,6.0,2020-07-12 22:00:00,2020-07-12,22:00:00
4655,3.0,2020-07-12 23:00:00,2020-07-12,23:00:00
4656,3.0,2020-07-13 00:00:00,2020-07-13,00:00:00
4657,1.0,2020-07-13 01:00:00,2020-07-13,01:00:00
4658,4.0,2020-07-13 02:00:00,2020-07-13,02:00:00
4659,4.0,2020-07-13 03:00:00,2020-07-13,03:00:00
4660,1.0,2020-07-13 04:00:00,2020-07-13,04:00:00
4661,5.0,2020-07-13 05:00:00,2020-07-13,05:00:00
4662,3.0,2020-07-13 06:00:00,2020-07-13,06:00:00
4663,6.0,2020-07-13 07:00:00,2020-07-13,07:00:00
4664,4.0,2020-07-13 08:00:00,2020-07-13,08:00:00
4665,2.0,2020-07-13 09:00:00,2020-07-13,09:00:00
4666,5.0,2020-07-13 10:00:00,2020-07-13,10:00:00
4667,3.0,2020-07-13 11:00:00,2020-07-13,11:00:00
4668,1.0,2020-07-13 12:00:00,2020-07-13,12:00:00
4669,3.0,2020-07-13 13:00:00,2020-07-13,13:00:00
4670,4.0,2020-07-13 14:00:00,2020-07-13,14:00:00
4671,3.0,2020-07-13 15:00:00,2020-07-13,15:00:00
4672,6.0,2020-07-13 16:00:00,2020-07-13,16:00:00
4673,2.0,2020-07-13 17:00:00,2020-07-13,17:00:00
4674,3.0,2020-07-13 18:00:00,2020-07-13,18:00:00
4675,2.0,2020-07-13 19:00:00,2020-07-13,19:00:00
4676,2.0,2020-07-13 20:00:00,2020-07-13,20:00:00
4677,4.0,2020-07-13 21:00:00,2020-07-13,21:00:00
4678,8.0,2020-07-13 22:00:00,2020-07-13,22:00:00
4679,4.0,2020-07-13 23:00:00,2020-07-13,23:00:00
4680,4.0,2020-07-14 00:00:00,2020-07-14,00:00:00
4681,3.0,2020-07-14 01:00:00,2020-07-14,01:00:00
4682,2.0,2020-07-14 02:00:00,2020-07-14,02:00:00
4683,5.0,2020-07-14 03:00:00,2020-07-14,03:00:00
4684,3.0,2020-07-14 04:00:00,2020-07-14,04:00:00
4685,4.0,2020-07-14 05:00:00,2020-07-14,05:00:00
4686,1.0,2020-07-14 06:00:00,2020-07-14,06:00:00
4687,7.0,2020-07-14 07:00:00,2020-07-14,07:00:00
4688,3.0,2020-07-14 08:00:00,2020-07-14,08:00:00
4689,4.0,2020-07-14 09:00:00,2020-07-14,09:00:00
4690,5.0,2020-07-14 10:00:00,2020-07-14,10:00:00
4691,2.0,2020-07-14 11:00:00,2020-07-14,11:00:00
4692,0.0,2020-07-14 12:00:00,2020-07-14,12:00:00
4693,1.0,2020-07-14 13:00:00,2020-07-14,13:00:00
4694,1.0,2020-07-14 14:00:00,2020-07-14,14:00:00
4695,10.0,2020-07-14 15:00:00,2020-07-14,15:00:00
4696,3.0,2020-07-14 16:00:00,2020-07-14,16:00:00
4697,3.0,2020-07-14 17:00:00,2020-07-14,17:00:00
4698,3.0,2020-07-14 18:00:00,2020-07-14,18:00:00
4699,4.0,2020-07-14 19:00:00,2020-07-14,19:00:00
4700,6.0,2020-07-14 20:00:00,2020-07-14,20:00:00
4701,2.0,2020-07-14 21:00:00,2020-07-14,21:00:00
4702,3.0,2020-07-14 22:00:00,2020-07-14,22:00:00
4703,1.0,2020-07-14 23:00:00,2020-07-14,23:00:00
4704,5.0,2020-07-15 00:00:00,2020-07-15,00:00:00
4705,1.0,2020-07-15 01:00:00,2020-07-15,01:00:00
4706,3.0,2020-07-15 02:00:00,2020-07-15,02:00:00
4707,4.0,2020-07-15 03:00:00,2020-07-15,03:00:00
4708,4.0,2020-07-15 04:00:00,2020-07-15,04:00:00
4709,4.0,2020-07-15 05:00:00,2020-07-15,05:00:00
4710,2.0,2020-07-15 06:00:00,2020-07-15,06:00:00
4711,2.0,2020-07-15 07:00:00,2020-07-15,07:00:00
4712,1.0,2020-07-15 08:00:00,2020-07-15,08:00:00
4713,1.0,2020-07-15 09:00:00,2020-07-15,09:00:00
4714,2.0,2020-07-15 10:00:00,2020-07-15,10:00:00
4715,1.0,2020-07-15 11:00:00,2020-07-15,11:00:00
4716,1.0,2020-07-15 12:00:00,2020-07-15,12:00:00
4717,3.0,2020-07-15 13:00:00,2020-07-15,13:00:00
4718,1.0,2020-07-15 14:00:00,2020-07-15,14:00:00
4719,1.0,2020-07-15 15:00:00,2020-07-15,15:00:00
4720,1.0,2020-07-15 16:00:00,2020-07-15,16:00:00
4721,7.0,2020-07-15 17:00:00,2020-07-15,17:00:00
4722,0.0,2020-07-15 18:00:00,2020-07-15,18:00:00
4723,1.0,2020-07-15 19:00:00,2020-07-15,19:00:00
4724,3.0,2020-07-15 20:00:00,2020-07-15,20:00:00
4725,2.0,2020-07-15 21:00:00,2020-07-15,21:00:00
4726,3.0,2020-07-15 22:00:00,2020-07-15,22:00:00
4727,2.0,2020-07-15 23:00:00,2020-07-15,23:00:00
4728,3.0,2020-07-16 00:00:00,2020-07-16,00:00:00
4729,3.0,2020-07-16 01:00:00,2020-07-16,01:00:00
4730,1.0,2020-07-16 02:00:00,2020-07-16,02:00:00
4731,6.0,2020-07-16 03:00:00,2020-07-16,03:00:00
4732,3.0,2020-07-16 04:00:00,2020-07-16,04:00:00
4733,1.0,2020-07-16 05:00:00,2020-07-16,05:00:00
4734,1.0,2020-07-16 06:00:00,2020-07-16,06:00:00
4735,5.0,2020-07-16 07:00:00,2020-07-16,07:00:00
4736,3.0,2020-07-16 08:00:00,2020-07-16,08:00:00
4737,1.0,2020-07-16 09:00:00,2020-07-16,09:00:00
4738,6.0,2020-07-16 10:00:00,2020-07-16,10:00:00
4739,1.0,2020-07-16 11:00:00,2020-07-16,11:00:00
4740,3.0,2020-07-16 12:00:00,2020-07-16,12:00:00
4741,2.0,2020-07-16 13:00:00,2020-07-16,13:00:00
4742,0.0,2020-07-16 14:00:00,2020-07-16,14:00:00
4743,2.0,2020-07-16 15:00:00,2020-07-16,15:00:00
4744,7.0,2020-07-16 16:00:00,2020-07-16,16:00:00
4745,5.0,2020-07-16 17:00:00,2020-07-16,17:00:00
4746,4.0,2020-07-16 18:00:00,2020-07-16,18:00:00
4747,4.0,2020-07-16 19:00:00,2020-07-16,19:00:00
4748,2.0,2020-07-16 20:00:00,2020-07-16,20:00:00
4749,2.0,2020-07-16 21:00:00,2020-07-16,21:00:00
4750,1.0,2020-07-16 22:00:00,2020-07-16,22:00:00
4751,4.0,2020-07-16 23:00:00,2020-07-16,23:00:00
4752,6.0,2020-07-17 00:00:00,2020-07-17,00:00:00
4753,1.0,2020-07-17 01:00:00,2020-07-17,01:00:00
4754,3.0,2020-07-17 02:00:00,2020-07-17,02:00:00
4755,1.0,2020-07-17 03:00:00,2020-07-17,03:00:00
4756,3.0,2020-07-17 04:00:00,2020-07-17,04:00:00
4757,4.0,2020-07-17 05:00:00,2020-07-17,05:00:00
4758,0.0,2020-07-17 06:00:00,2020-07-17,06:00:00
4759,0.0,2020-07-17 07:00:00,2020-07-17,07:00:00
4760,4.0,2020-07-17 08:00:00,2020-07-17,08:00:00
4761,2.0,2020-07-17 09:00:00,2020-07-17,09:00:00
4762,2.0,2020-07-17 10:00:00,2020-07-17,10:00:00
4763,3.0,2020-07-17 11:00:00,2020-07-17,11:00:00
4764,4.0,2020-07-17 12:00:00,2020-07-17,12:00:00
4765,2.0,2020-07-17 13:00:00,2020-07-17,13:00:00
4766,2.0,2020-07-17 14:00:00,2020-07-17,14:00:00
4767,6.0,2020-07-17 15:00:00,2020-07-17,15:00:00
4768,0.0,2020-07-17 16:00:00,2020-07-17,16:00:00
4769,2.0,2020-07-17 17:00:00,2020-07-17,17:00:00
4770,3.0,2020-07-17 18:00:00,2020-07-17,18:00:00
4771,3.0,2020-07-17 19:00:00,2020-07-17,19:00:00
4772,4.0,2020-07-17 20:00:00,2020-07-17,20:00:00
4773,2.0,2020-07-17 21:00:00,2020-07-17,21:00:00
4774,2.0,2020-07-17 22:00:00,2020-07-17,22:00:00
4775,1.0,2020-07-17 23:00:00,2020-07-17,23:00:00
4776,3.0,2020-07-18 00:00:00,2020-07-18,00:00:00
4777,5.0,2020-07-18 01:00:00,2020-07-18,01:00:00
4778,3.0,2020-07-18 02:00:00,2020-07-18,02:00:00
4779,2.0,2020-07-18 03:00:00,2020-07-18,03:00:00
4780,5.0,2020-07-18 04:00:00,2020-07-18,04:00:00
4781,0.0,2020-07-18 05:00:00,2020-07-18,05:00:00
4782,3.0,2020-07-18 06:00:00,2020-07-18,06:00:00
4783,1.0,2020-07-18 07:00:00,2020-07-18,07:00:00
4784,2.0,2020-07-18 08:00:00,2020-07-18,08:00:00
4785,3.0,2020-07-18 09:00:00,2020-07-18,09:00:00
4786,6.0,2020-07-18 10:00:00,2020-07-18,10:00:00
4787,7.0,2020-07-18 11:00:00,2020-07-18,11:00:00
4788,5.0,2020-07-18 12:00:00,2020-07-18,12:00:00
4789,2.0,2020-07-18 13:00:00,2020-07-18,13:00:00
4790,3.0,2020-07-18 14:00:00,2020-07-18,14:00:00
4791,1.0,2020-07-18 15:00:00,2020-07-18,15:00:00
4792,1.0,2020-07-18 16:00:00,2020-07-18,16:00:00
4793,3.0,2020-07-18 17:00:00,2020-07-18,17:00:00
4794,1.0,2020-07-18 18:00:00,2020-07-18,18:00:00
4795,6.0,2020-07-18 19:00:00,2020-07-18,19:00:00
4796,0.0,2020-07-18 20:00:00,2020-07-18,20:00:00
4797,6.0,2020-07-18 21:00:00,2020-07-18,21:00:00
4798,1.0,2020-07-18 22:00:00,2020-07-18,22:00:00
4799,1.0,2020-07-18 23:00:00,2020-07-18,23:00:00
4800,0.0,2020-07-19 00:00:00,2020-07-19,00:00:00
4801,3.0,2020-07-19 01:00:00,2020-07-19,01:00:00
4802,2.0,2020-07-19 02:00:00,2020-07-19,02:00:00
4803,3.0,2020-07-19 03:00:00,2020-07-19,03:00:00
4804,1.0,2020-07-19 04:00:00,2020-07-19,04:00:00
4805,1.0,2020-07-19 05:00:00,2020-07-19,05:00:00
4806,3.0,2020-07-19 06:00:00,2020-07-19,06:00:00
4807,2.0,2020-07-19 07:00:00,2020-07-19,07:00:00
4808,3.0,2020-07-19 08:00:00,2020-07-19,08:00:00
4809,3.0,2020-07-19 09:00:00,2020-07-19,09:00:00
4810,1.0,2020-07-19 10:00:00,2020-07-19,10:00:00
4811,2.0,2020-07-19 11:00:00,2020-07-19,11:00:00
4812,3.0,2020-07-19 12:00:00,2020-07-19,12:00:00
4813,3.0,2020-07-19 13:00:00,2020-07-19,13:00:00
4814,2.0,2020-07-19 14:00:00,2020-07-19,14:00:00
4815,4.0,2020-07-19 15:00:00,2020-07-19,15:00:00
4816,2.0,2020-07-19 16:00:00,2020-07-19,16:00:00
4817,4.0,2020-07-19 17:00:00,2020-07-19,17:00:00
4818,2.0,2020-07-19 18:00:00,2020-07-19,18:00:00
4819,1.0,2020-07-19 19:00:00,2020-07-19,19:00:00
4820,4.0,2020-07-19 20:00:00,2020-07-19,20:00:00
4821,3.0,2020-07-19 21:00:00,2020-07-19,21:00:00
4822,2.0,2020-07-19 22:00:00,2020-07-19,22:00:00
4823,1.0,2020-07-19 23:00:00,2020-07-19,23:00:00
4824,4.0,2020-07-20 00:00:00,2020-07-20,00:00:00
4825,2.0,2020-07-20 01:00:00,2020-07-20,01:00:00
4826,5.0,2020-07-20 02:00:00,2020-07-20,02:00:00
4827,5.0,2020-07-20 03:00:00,2020-07-20,03:00:00
4828,5.0,2020-07-20 04:00:00,2020-07-20,04:00:00
4829,3.0,2020-07-20 05:00:00,2020-07-20,05:00:00
4830,3.0,2020-07-20 06:00:00,2020-07-20,06:00:00
4831,3.0,2020-07-20 07:00:00,2020-07-20,07:00:00
4832,1.0,2020-07-20 08:00:00,2020-07-20,08:00:00
4833,2.0,2020-07-20 09:00:00,2020-07-20,09:00:00
4834,3.0,2020-07-20 10:00:00,2020-07-20,10:00:00
4835,5.0,2020-07-20 11:00:00,2020-07-20,11:00:00
4836,5.0,2020-07-20 12:00:00,2020-07-20,12:00:00
4837,4.0,2020-07-20 13:00:00,2020-07-20,13:00:00
4838,6.0,2020-07-20 14:00:00,2020-07-20,14:00:00
4839,1.0,2020-07-20 15:00:00,2020-07-20,15:00:00
4840,1.0,2020-07-20 16:00:00,2020-07-20,16:00:00
4841,4.0,2020-07-20 17:00:00,2020-07-20,17:00:00
4842,4.0,2020-07-20 18:00:00,2020-07-20,18:00:00
4843,1.0,2020-07-20 19:00:00,2020-07-20,19:00:00
4844,3.0,2020-07-20 20:00:00,2020-07-20,20:00:00
4845,3.0,2020-07-20 21:00:00,2020-07-20,21:00:00
4846,4.0,2020-07-20 22:00:00,2020-07-20,22:00:00
4847,6.0,2020-07-20 23:00:00,2020-07-20,23:00:00
4848,3.0,2020-07-21 00:00:00,2020-07-21,00:00:00
4849,3.0,2020-07-21 01:00:00,2020-07-21,01:00:00
4850,6.0,2020-07-21 02:00:00,2020-07-21,02:00:00
4851,3.0,2020-07-21 03:00:00,2020-07-21,03:00:00
4852,3.0,2020-07-21 04:00:00,2020-07-21,04:00:00
4853,3.0,2020-07-21 05:00:00,2020-07-21,05:00:00
4854,1.0,2020-07-21 06:00:00,2020-07-21,06:00:00
4855,0.0,2020-07-21 07:00:00,2020-07-21,07:00:00
4856,4.0,2020-07-21 08:00:00,2020-07-21,08:00:00
4857,5.0,2020-07-21 09:00:00,2020-07-21,09:00:00
4858,2.0,2020-07-21 10:00:00,2020-07-21,10:00:00
4859,2.0,2020-07-21 11:00:00,2020-07-21,11:00:00
4860,6.0,2020-07-21 12:00:00,2020-07-21,12:00:00
4861,2.0,2020-07-21 13:00:00,2020-07-21,13:00:00
4862,6.0,2020-07-21 14:00:00,2020-07-21,14:00:00
4863,4.0,2020-07-21 15:00:00,2020-07-21,15:00:00
4864,2.0,2020-07-21 16:00:00,2020-07-21,16:00:00
4865,6.0,2020-07-21 17:00:00,2020-07-21,17:00:00
4866,2.0,2020-07-21 18:00:00,2020-07-21,18:00:00
4867,2.0,2020-07-21 19:00:00,2020-07-21,19:00:00
4868,6.0,2020-07-21 20:00:00,2020-07-21,20:00:00
4869,1.0,2020-07-21 21:00:00,2020-07-21,21:00:00
4870,2.0,2020-07-21 22:00:00,2020-07-21,22:00:00
4871,3.0,2020-07-21 23:00:00,2020-07-21,23:00:00
4872,3.0,2020-07-22 00:00:00,2020-07-22,00:00:00
4873,3.0,2020-07-22 01:00:00,2020-07-22,01:00:00
4874,1.0,2020-07-22 02:00:00,2020-07-22,02:00:00
4875,6.0,2020-07-22 03:00:00,2020-07-22,03:00:00
4876,5.0,2020-07-22 04:00:00,2020-07-22,04:00:00
4877,4.0,2020-07-22 05:00:00,2020-07-22,05:00:00
4878,3.0,2020-07-22 06:00:00,2020-07-22,06:00:00
4879,3.0,2020-07-22 07:00:00,2020-07-22,07:00:00
4880,1.0,2020-07-22 08:00:00,2020-07-22,08:00:00
4881,1.0,2020-07-22 09:00:00,2020-07-22,09:00:00
4882,2.0,2020-07-22 10:00:00,2020-07-22,10:00:00
4883,3.0,2020-07-22 11:00:00,2020-07-22,11:00:00
4884,5.0,2020-07-22 12:00:00,2020-07-22,12:00:00
4885,5.0,2020-07-22 13:00:00,2020-07-22,13:00:00
4886,1.0,2020-07-22 14:00:00,2020-07-22,14:00:00
4887,4.0,2020-07-22 15:00:00,2020-07-22,15:00:00
4888,5.0,2020-07-22 16:00:00,2020-07-22,16:00:00
4889,1.0,2020-07-22 17:00:00,2020-07-22,17:00:00
4890,5.0,2020-07-22 18:00:00,2020-07-22,18:00:00
4891,0.0,2020-07-22 19:00:00,2020-07-22,19:00:00
4892,1.0,2020-07-22 20:00:00,2020-07-22,20:00:00
4893,3.0,2020-07-22 21:00:00,2020-07-22,21:00:00
4894,3.0,2020-07-22 22:00:00,2020-07-22,22:00:00
4895,3.0,2020-07-22 23:00:00,2020-07-22,23:00:00
4896,2.0,2020-07-23 00:00:00,2020-07-23,00:00:00
4897,1.0,2020-07-23 01:00:00,2020-07-23,01:00:00
4898,0.0,2020-07-23 02:00:00,2020-07-23,02:00:00
4899,1.0,2020-07-23 03:00:00,2020-07-23,03:00:00
4900,1.0,2020-07-23 04:00:00,2020-07-23,04:00:00
4901,5.0,2020-07-23 05:00:00,2020-07-23,05:00:00
4902,2.0,2020-07-23 06:00:00,2020-07-23,06:00:00
4903,5.0,2020-07-23 07:00:00,2020-07-23,07:00:00
4904,1.0,2020-07-23 08:00:00,2020-07-23,08:00:00
4905,4.0,2020-07-23 09:00:00,2020-07-23,09:00:00
4906,3.0,2020-07-23 10:00:00,2020-07-23,10:00:00
4907,6.0,2020-07-23 11:00:00,2020-07-23,11:00:00
4908,2.0,2020-07-23 12:00:00,2020-07-23,12:00:00
4909,2.0,2020-07-23 13:00:00,2020-07-23,13:00:00
4910,3.0,2020-07-23 14:00:00,2020-07-23,14:00:00
4911,0.0,2020-07-23 15:00:00,2020-07-23,15:00:00
4912,2.0,2020-07-23 16:00:00,2020-07-23,16:00:00
4913,5.0,2020-07-23 17:00:00,2020-07-23,17:00:00
4914,5.0,2020-07-23 18:00:00,2020-07-23,18:00:00
4915,2.0,2020-07-23 19:00:00,2020-07-23,19:00:00
4916,2.0,2020-07-23 20:00:00,2020-07-23,20:00:00
4917,3.0,2020-07-23 21:00:00,2020-07-23,21:00:00
4918,4.0,2020-07-23 22:00:00,2020-07-23,22:00:00
4919,3.0,2020-07-23 23:00:00,2020-07-23,23:00:00
4920,1.0,2020-07-24 00:00:00,2020-07-24,00:00:00
4921,4.0,2020-07-24 01:00:00,2020-07-24,01:00:00
4922,2.0,2020-07-24 02:00:00,2020-07-24,02:00:00
4923,2.0,2020-07-24 03:00:00,2020-07-24,03:00:00
4924,7.0,2020-07-24 04:00:00,2020-07-24,04:00:00
4925,2.0,2020-07-24 05:00:00,2020-07-24,05:00:00
4926,1.0,2020-07-24 06:00:00,2020-07-24,06:00:00
4927,6.0,2020-07-24 07:00:00,2020-07-24,07:00:00
4928,2.0,2020-07-24 08:00:00,2020-07-24,08:00:00
4929,4.0,2020-07-24 09:00:00,2020-07-24,09:00:00
4930,3.0,2020-07-24 10:00:00,2020-07-24,10:00:00
4931,2.0,2020-07-24 11:00:00,2020-07-24,11:00:00
4932,2.0,2020-07-24 12:00:00,2020-07-24,12:00:00
4933,1.0,2020-07-24 13:00:00,2020-07-24,13:00:00
4934,7.0,2020-07-24 14:00:00,2020-07-24,14:00:00
4935,5.0,2020-07-24 15:00:00,2020-07-24,15:00:00
4936,1.0,2020-07-24 16:00:00,2020-07-24,16:00:00
4937,4.0,2020-07-24 17:00:00,2020-07-24,17:00:00
4938,3.0,2020-07-24 18:00:00,2020-07-24,18:00:00
4939,6.0,2020-07-24 19:00:00,2020-07-24,19:00:00
4940,2.0,2020-07-24 20:00:00,2020-07-24,20:00:00
4941,2.0,2020-07-24 21:00:00,2020-07-24,21:00:00
4942,3.0,2020-07-24 22:00:00,2020-07-24,22:00:00
4943,6.0,2020-07-24 23:00:00,2020-07-24,23:00:00
4944,2.0,2020-07-25 00:00:00,2020-07-25,00:00:00
4945,4.0,2020-07-25 01:00:00,2020-07-25,01:00:00
4946,4.0,2020-07-25 02:00:00,2020-07-25,02:00:00
4947,3.0,2020-07-25 03:00:00,2020-07-25,03:00:00
4948,3.0,2020-07-25 04:00:00,2020-07-25,04:00:00
4949,4.0,2020-07-25 05:00:00,2020-07-25,05:00:00
4950,3.0,2020-07-25 06:00:00,2020-07-25,06:00:00
4951,1.0,2020-07-25 07:00:00,2020-07-25,07:00:00
4952,4.0,2020-07-25 08:00:00,2020-07-25,08:00:00
4953,3.0,2020-07-25 09:00:00,2020-07-25,09:00:00
4954,2.0,2020-07-25 10:00:00,2020-07-25,10:00:00
4955,4.0,2020-07-25 11:00:00,2020-07-25,11:00:00
4956,1.0,2020-07-25 12:00:00,2020-07-25,12:00:00
4957,1.0,2020-07-25 13:00:00,2020-07-25,13:00:00
4958,1.0,2020-07-25 14:00:00,2020-07-25,14:00:00
4959,3.0,2020-07-25 15:00:00,2020-07-25,15:00:00
4960,6.0,2020-07-25 16:00:00,2020-07-25,16:00:00
4961,5.0,2020-07-25 17:00:00,2020-07-25,17:00:00
4962,2.0,2020-07-25 18:00:00,2020-07-25,18:00:00
